id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
e73cafa4-42d9-439d-a80f-1442d8751c1b,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:13:32,1.2835259437561035,7.459468883900578e-08,2.9399034981162452e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
1f547da3-5921-47d0-802f-6050e70e08d6,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:13:39,1.3027799129486084,1.0658704164433809e-07,4.200776509174159e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
cc41bc21-8852-44e1-885a-a7051bc7cd1c,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:13:46,1.7701406478881836,5.686781829448745e-08,2.2412573942768512e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
50978405-5da1-4142-9940-4e40944cdc96,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:15:32,1.282315731048584,7.503077527442455e-08,2.9570904058830385e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
076fb6ea-805e-4e05-8e2f-5f2fd6d24c55,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:15:40,1.275604248046875,1.450912069712255e-07,5.71829112178785e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
6a722f14-0eae-4b87-a2db-d677e5524305,eco2ai_Linear Interpolation,training the <your model> model,,2025-05-29 15:15:47,1.2886219024658203,1.1097775353855848e-07,4.373821929135605e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
affb90c8-17de-4231-b5c4-ea0fcfbc29f7,eco2ai_Linear Regression,training the <your model> model,,2025-05-29 15:15:55,1.3026645183563232,7.671788372211574e-08,3.0235822178909085e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
e0144447-bfb9-4909-8af2-fc1284a13532,eco2ai_LightGBM,training the <your model> model,,2025-05-29 15:16:02,1.8226466178894043,5.8679256362950185e-08,2.312649247999681e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
790ee261-45dc-4320-a3aa-334eadc0e9de,eco2ai_LOCF,training the <your model> model,,2025-05-29 15:17:35,1.276535987854004,1.0983887972053529e-07,4.328936975881821e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
0ca51ecb-9e24-4ba2-8de4-8bd27172230c,eco2ai_NOCB,training the <your model> model,,2025-05-29 15:17:41,1.2694647312164309,7.467930524841095e-08,2.9432383746587983e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
