id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
4be338e4-6935-4b42-a57f-4c7dbb40f148,LOCF,training the <your model> model,,2025-06-11 16:36:49,0.7816128730773926,8.177797148192668e-08,3.223008878654249e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
8be00ada-5bdd-4899-a943-9c1b62a1d9b1,NOCB,training the <your model> model,,2025-06-11 16:36:56,0.7835133075714111,8.28057256111947e-08,3.2635144160707224e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
75900062-7023-435b-bded-b227ed7e2d6d,Linear Interpolation,training the <your model> model,,2025-06-11 16:37:03,0.8547365665435791,9.199137200729033e-08,3.625536356139724e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
9e68cfa0-7739-4c57-bd8b-d5916f2ccf29,Linear Regression,training the <your model> model,,2025-06-11 16:37:10,13.538331747055054,3.981002835696472e-05,1.5689808945961864e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
5a6a60fa-1744-4da2-a2fc-f203f1fddc33,K-Nearest Neighbor,training the <your model> model,,2025-06-11 16:37:30,106.89865970611572,5.8867366565724224e-05,2.320062990878353e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
db2cc729-3693-47b0-8b5b-1dd2e9faa708,MICE,training the <your model> model,,2025-06-11 16:39:23,164.1156632900238,0.0006516811022436,0.0002568386009729,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
8fe68620-18b2-42ed-81e7-63af0425202e,LightGBM,training the <your model> model,,2025-06-11 16:42:13,36.50601363182068,5.570899497378551e-05,2.1955861972083424e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
c3b77e40-cea1-453b-add5-e73fe66d52c0,LOCF,training the <your model> model,,2025-06-11 16:42:56,0.7953622341156006,9.462611800699962e-08,3.729376175056467e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
51c0af93-cd95-43f1-8d96-f33c81937d2b,NOCB,training the <your model> model,,2025-06-11 16:43:03,0.7896945476531982,9.560017833791792e-08,3.767765548600519e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
0e2faa4a-b4a1-4d46-8287-e4922e892c73,Linear Interpolation,training the <your model> model,,2025-06-11 16:43:10,0.9069454669952391,1.121376283816744e-07,4.419534568490037e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
